,Reg no.,Name,"Incorp-
orated",Dissolved,Type
1419,2911627,ADS PLATFORM LIMITED,2020-01-14,,"Private, ltd by shares"
1420,2908899,Ads-Best Limited,2020-01-06,,"Private, ltd by shares"
1421,2993594,ADSCANAL LIMITED,2020-11-13,,"Private, ltd by shares"
1422,2981208,ADSEEKER LIMITED,2020-09-28,,"Private, ltd by shares"
1423,2929168,ADSERVE GROUP LIMITED,2020-04-03,,"Private, ltd by shares"
1424,2927180,AdsFlare Limited,2020-03-26,,"Private, ltd by shares"
1425,3005063,Adsinfinity Tech Limited,2020-12-28,,"Private, ltd by shares"
1426,2986688,"Adsmore Consulting Co., Limited",2020-10-21,,"Private, ltd by shares"
1427,2922755,"Adsun Machinery Co., Limited
沃德森機械有限公司",2020-03-11,,"Private, ltd by shares"
1428,2992728,"Adsupervisor Limited
廣告場記有限公司",2020-11-11,,"Private, ltd by shares"
1429,2935173,"ADSVANCE LIMITED
香港先行廣告有限公司",2020-04-23,,"Private, ltd by shares"
1430,2951643,ADT Alarm Monitoring Hong Kong Limited,2020-06-15,,"Private, ltd by shares"
1431,2911407,ADT Ventilation&Building Materials Limited,2020-01-13,,"Private, ltd by shares"
1432,2910102,ADV Connexion Limited,2020-01-08,,"Private, ltd by shares"
1433,2918789,"Advance Choice Trading Company Limited
領擇貿易有限公司",2020-02-26,,"Private, ltd by shares"
1434,2927476,"ADVANCE COLLECTION LIMITED
聯溢有限公司",2020-03-27,,"Private, ltd by shares"
1435,2942825,"ADVANCE COMMODITIES CO., LIMITED",2020-05-19,,"Private, ltd by shares"
1436,2952484,ADVANCE CREDIT COMPANY LIMITED,2020-06-17,,"Private, ltd by shares"
1437,2999385,"Advance Driving Limited
進階駕駛有限公司",2020-12-03,,"Private, ltd by shares"
1438,2924757,"Advance Era Group Company Limited
佰仟昌融集團有限公司",2020-03-18,,"Private, ltd by shares"
1439,2916310,"ADVANCE EXPRESS LIMITED
進速有限公司",2020-02-14,,"Private, ltd by shares"
1440,2924619,"Advance Express Trading Limited
進速貿易有限公司",2020-03-18,,"Private, ltd by shares"
1441,2927361,"Advance Fire Engineering Limited
譽滿消防工程有限公司",2020-03-27,,"Private, ltd by shares"
1442,2968713,"Advance Food Service Limited
先進食品餐飲有限公司",2020-08-17,,"Private, ltd by shares"
1443,2997963,"ADVANCE GLOBAL LIMITED (b2020-11-27)
雋世有限公司",2020-11-27,,"Private, ltd by shares"
1444,2966705,"Advance Industrial Co., Limited
騰飛達實業有限公司",2020-08-10,,"Private, ltd by shares"
1445,2965739,"ADVANCE INTELLECTUAL COMPANY LIMITED
啟明思有限公司",2020-08-06,,"Private, ltd by shares"
1446,2983939,"Advance Life International Limited
真益美生活事業有限公司",2020-10-09,,"Private, ltd by shares"
1447,2947905,ADVANCE LIGHTING SOLUTION LIMITED,2020-06-03,,"Private, ltd by shares"
1448,2915006,"Advance Medical Holding Limited
領先醫療控股有限公司",2020-01-24,,"Private, ltd by shares"
1449,2972042,Advance Medtech Limited,2020-08-27,,"Private, ltd by shares"
1450,2922224,"ADVANCE PROFIT INTERNATIONAL ENTERPRISE LIMITED
晉朝國際企業有限公司",2020-03-10,,"Private, ltd by shares"
1451,2913848,"ADVANCE RESEARCH SOLUTION LIMITED
佳晉市場研究有限公司",2020-01-21,,"Private, ltd by shares"
1452,2979280,"Advance Sport Club Limited
進擊體育會有限公司",2020-09-21,,"Private, ltd by shares"
1453,2945064,"ADVANCE STAR TRADING LIMITED
星圓貿易有限公司",2020-05-25,,"Private, ltd by shares"
1454,2971596,"AdvanceBio Limited
先科生物有限公司",2020-08-26,,"Private, ltd by shares"
1455,2984438,"ADVANCED & SUSTAINABLE TECHNOLOGIES ENGINEERING LIMITED
進發環保技術工程有限公司",2020-10-12,,"Private, ltd by shares"
1456,2954774,"Advanced Assembly Materials International Limited
先進封裝材料國際有限公司",2020-06-24,,"Private, ltd by shares"
1457,2997504,"ADVANCED BIOENERGY (HONGKONG) CO., LIMITED
艾德旺生物能源(香港)有限公司",2020-11-26,,"Private, ltd by shares"
1458,2911696,"Advanced Biomedical Instrumentation Centre Limited
先進生物醫學儀器中心有限公司",2020-01-14,,Ltd by guarantee
1459,2921670,Advanced Business Achievement Limited,2020-03-06,,"Private, ltd by shares"
1460,2912317,ADVANCED BUSINESS CONCEPT LIMITED,2020-01-15,,"Private, ltd by shares"
1461,2936665,"Advanced Businesses and Customer Development Limited
興源建邦發展有限公司",2020-04-28,,"Private, ltd by shares"
1462,2953215,"Advanced Cards Encasement (ACE) Studio Co Limited
卡匠有限公司",2020-06-19,,"Private, ltd by shares"
1463,2953057,"Advanced Comet Education Limited
昇㷧教育有限公司",2020-06-18,,Ltd by guarantee
1464,2947861,"Advanced Construction System Company Limited
先進建築系統有限公司",2020-06-03,,"Private, ltd by shares"
1465,2916065,"Advanced Creative International Limited
智高創美國際有限公司",2020-02-12,,"Private, ltd by shares"
1466,2916837,ADVANCED DESIGN NET SERVICES & TRADING LIMITED,2020-02-18,,"Private, ltd by shares"
1467,2944054,"ADVANCED DEVICE COMPANY LIMITED
先進設備有限公司",2020-05-21,,"Private, ltd by shares"
1468,2967756,"Advanced Enzyme Far East Limited
榮邦國際貿易有限公司",2020-08-13,,"Private, ltd by shares"
1469,2971769,ADVANCED HEADFIRST LIMITED,2020-08-27,,"Private, ltd by shares"
1470,2962770,"ADVANCED HOLDINGS LIMITED (HK)
先峰集團有限公司",2020-07-24,,"Private, ltd by shares"
1471,2997033,ADVANCED INT'L TRADING LIMITED,2020-11-25,,
1472,2935984,ADVANCED INTELLIGENCE MANAGEMENT HOLDING LIMITED,2020-04-24,,"Private, ltd by shares"
1473,2991322,"Advanced Manufacturing Technology And Material Preparation Technology Development Center Limited
先進製造技術與材料製備科技發展中心有限公司",2020-11-05,,"Private, ltd by shares"
1474,3000030,"Advanced Marine International Trading Co., Limited
飛躍船舶國際貿易有限公司",2020-12-04,,"Private, ltd by shares"
1475,2925872,Advanced Medical Development Published Limited,2020-03-23,,"Private, ltd by shares"
1476,2942732,Advanced Medtech Limited,2020-05-18,,"Private, ltd by shares"
1477,2951811,"ADVANCED MIC LIMITED
先進裝建有限公司",2020-06-15,,"Private, ltd by shares"
1478,2986597,"Advanced Professional Apparel Group (Wholesale) Limited
毅昇批發香港有限公司",2020-10-21,,"Private, ltd by shares"
1479,2943155,"Advanced Profit Development Limited
創營發展有限公司",2020-05-19,,"Private, ltd by shares"
1480,2920329,"ADVANCED PROFIT LIMITED
利駿達有限公司",2020-03-03,,"Private, ltd by shares"
1481,2947444,"ADVANCED PROJECTS PRO EDUCATION LIMITED
高端科技教育有限公司",2020-06-02,,"Private, ltd by shares"
1482,2910865,"ADVANCED REACH TRADING LIMITED
駿達貿易有限公司",2020-01-10,,"Private, ltd by shares"
1483,2994040,"Advanced Skytech HK Limited
天擎科技香港有限公司",2020-11-16,,"Private, ltd by shares"
1484,2919843,"Advanced Therapy Center Limited
高科醫療中心有限公司",2020-02-28,,"Private, ltd by shares"
1485,2919114,ADVANCED TRADING ENTERPRISE LIMITED,2020-02-26,,"Private, ltd by shares"
1486,2925109,ADVANCED TRADING SOLUTIONS LIMITED (HK),2020-03-19,,"Private, ltd by shares"
1487,2999281,ADVANCEMORE TECHNOLOGIES LIMITED,2020-12-02,,"Private, ltd by shares"
1488,2994468,Advancing Education Limited,2020-11-17,,"Private, ltd by shares"
1489,2978982,"Advancing Transportation Limited
駿喻搬運有限公司",2020-09-21,,"Private, ltd by shares"
1490,2931211,Advant Group Limited,2020-04-14,,"Private, ltd by shares"
1491,2909767,ADVANT LABS LIMITED,2020-01-08,,"Private, ltd by shares"
1492,2996092,Advant Limited,2020-11-23,,"Private, ltd by shares"
1493,2976162,"Advantage Digital Marketing Company Limited
壹環數碼推廣有限公司",2020-09-09,,"Private, ltd by shares"
1494,2966987,"Advantage Logistics & Trading Co., Limited",2020-08-11,,"Private, ltd by shares"
1495,2917641,"Advantage Luck International Limited
好旺國際有限公司",2020-02-24,,"Private, ltd by shares"
1496,2935145,Advantage Plus Limited (HK),2020-04-23,,"Private, ltd by shares"
1497,2956477,"Advantage Technology Development Limited
利科創有限公司",2020-07-02,,"Private, ltd by shares"
1498,2919063,advantagenet.net Limited,2020-02-26,,"Private, ltd by shares"
1499,2997785,Advantrus Limited,2020-11-27,,"Private, ltd by shares"
1500,2942347,"ADVAST CO., LIMITED
聚勢傳媒有限公司",2020-05-15,,"Private, ltd by shares"
1501,2992279,"ADVENGER INVESTMENT LIMITED
艾維爵投資有限公司",2020-11-09,,"Private, ltd by shares"
1502,2952271,"Advenio Holdings Limited
雲傲控股有限公司",2020-06-16,,"Private, ltd by shares"
1503,2968576,"Advent Mount Investment Limited
創峰實業投資有限公司",2020-08-17,,"Private, ltd by shares"
1504,2971957,Advent TeleMedicare Limited,2020-08-27,,"Private, ltd by shares"
1505,2977698,"Adventist Charitable Foundation Limited
安托慈善基金會有限公司",2020-09-15,,Ltd by guarantee
1506,2912336,"Adventure Catering Limited
琪瑜餐飲有限公司",2020-01-15,,"Private, ltd by shares"
1507,2918547,ADVERTCO COMPANY LIMITED (THE),2020-02-25,,"Private, ltd by shares"
1508,2990188,Advertpro International Limited,2020-11-03,,"Private, ltd by shares"
1509,2982848,Advertsphere Limited,2020-10-06,,"Private, ltd by shares"
1510,2958553,"ADVIL ELECTRONIC LIMITED
艾德維電子有限公司",2020-07-08,,"Private, ltd by shares"
1511,2971399,ADVISORY COUNCIL LIMITED,2020-08-26,,"Private, ltd by shares"
1512,2987919,ADVITRADE LIMITED,2020-10-27,,"Private, ltd by shares"
1513,2920818,Advivus Limited,2020-03-04,,"Private, ltd by shares"
1514,2935784,"Advonture Limited
鋼正有限公司",2020-04-24,,"Private, ltd by shares"
1515,2953457,"ADWINR LIMITED
日立雨林有限公司",2020-06-19,,"Private, ltd by shares"
1516,2953240,adWiser Limited,2020-06-19,,"Private, ltd by shares"
1517,2970499,"ADY Medical Limited
德揚醫療有限公司",2020-08-24,,"Private, ltd by shares"
1518,3000409,"AE & J WELL WIRE LIMITED
井絲有限公司",2020-12-07,,"Private, ltd by shares"
1519,2994894,"AE ELECTRICAL COMPANY LIMITED
電匠家電有限公司",2020-11-18,,"Private, ltd by shares"
1520,2972868,AE Investment Capital Limited,2020-08-31,,"Private, ltd by shares"
1521,2991585,AE Investment Group Limited,2020-11-06,,"Private, ltd by shares"
1522,2976306,"AE Project Development Company Limited
安力項目發展有限公司",2020-09-10,,"Private, ltd by shares"
1523,2972848,"AE ROBOTICS CO., LIMITED",2020-08-31,,"Private, ltd by shares"
1524,2984987,"AE Universe Limited
瀅宇貿易有限公司",2020-10-14,,"Private, ltd by shares"
1525,2940209,"AE1824 Limited
博俠有限公司",2020-05-08,,"Private, ltd by shares"
1526,2910103,"AEA INVESTMENT GROUP LIMITED
美歐學硏會集團有限公司",2020-01-08,,"Private, ltd by shares"
1527,2936200,"Aear Technology Co., Limited
逸否科技有限公司",2020-04-27,,"Private, ltd by shares"
1528,2961386,"AEC Capital Limited (HK)
沛然綠色資本有限公司",2020-07-17,,"Private, ltd by shares"
1529,2967007,"AECPY Limited
愛科工程智能有限公司",2020-08-11,,"Private, ltd by shares"
1530,2977318,"AEfolio II LIMITED
亞洲創投服務（第二）有限公司",2020-09-14,,"Private, ltd by shares"
1531,2909237,"AEfolio LIMITED
亞洲創投服務有限公司",2020-01-06,,"Private, ltd by shares"
1532,2945200,Aegean Creatives Limited,2020-05-26,,"Private, ltd by shares"
1533,2915813,"AEGES PRODUCTS CO., LIMITED",2020-02-10,,"Private, ltd by shares"
1534,2918909,"Aegis International Services & Immigration Planning Limited
歐亞盛世國際服務及移民策劃有限公司",2020-02-26,,"Private, ltd by shares"
1535,2979182,AEGIS SERVICES GROUP LIMITED,2020-09-21,,"Private, ltd by shares"
1536,2923363,Aegiscope Limited,2020-03-13,,"Private, ltd by shares"
1537,2931102,"AegisPro Tech Limited
宙斯科創有限公司",2020-04-14,,"Private, ltd by shares"
1538,2930627,AEH Holding Limited,2020-04-09,,"Private, ltd by shares"
1539,2934163,AEIMEX LIMITED,2020-04-21,,"Private, ltd by shares"
1540,2923121,"AELLO CONSULTING COMPANY LIMITED
艾爾諾諮詢有限公司",2020-03-12,,"Private, ltd by shares"
1541,2992438,"AELLOW GROUP LIMITED
羽文集團有限公司",2020-11-10,,"Private, ltd by shares"
1542,3002321,AEMIRE COMPANY LIMITED,2020-12-16,,"Private, ltd by shares"
1543,2938779,"AEMS Technology Co. , Limited
安美思科技(香港)有限公司",2020-05-06,,"Private, ltd by shares"
1544,2939304,"Aengus Marine Limited
豐力服務有限公司",2020-05-07,,"Private, ltd by shares"
1545,2978703,"Aengus Yacht Limited
安格斯遊艇有限公司",2020-09-18,,"Private, ltd by shares"
1546,2912198,Aeon Plus Trading Limited,2020-01-15,,"Private, ltd by shares"
1547,2910266,"AEON SYSTEMS LIMITED
永旺系統有限公司",2020-01-09,,"Private, ltd by shares"
1548,2950851,Aeptom Limited,2020-06-11,,"Private, ltd by shares"
1549,2927535,"AEREVE COMPANY LIMITED
燃希有限公司",2020-03-27,,"Private, ltd by shares"
1550,2913510,Aerial Dynamic Solutions Limited,2020-01-20,,"Private, ltd by shares"
1551,2908890,Aerialistic Hut Limited,2020-01-06,,"Private, ltd by shares"
1552,2990724,"Aerio Digital Limited
翱翔企業方案有限公司",2020-11-04,,"Private, ltd by shares"
1553,2937158,"Aeris Guard Company Limited
艾力格有限公司",2020-04-29,,"Private, ltd by shares"
1554,2954538,AERO EXECUTIVE LIMITED,2020-06-24,,"Private, ltd by shares"
1555,2962106,Aero Institute Asia Limited,2020-07-21,,"Private, ltd by shares"
1556,2945848,Aero Link Leasing Limited,2020-05-27,,"Private, ltd by shares"
1557,2938521,AERO SUPPLY CHAIN MANAGEMENT LIMITED,2020-05-05,,"Private, ltd by shares"
1558,2908574,"AERO UNION SERVICES LIMITED
航聯服務有限公司",2020-01-03,,"Private, ltd by shares"
1559,2935940,AEROCONSOLS INTL PVT LIMITED,2020-04-24,,"Private, ltd by shares"
1560,2953266,"Aerodynamic Bicycling Limited
御風優騎運動科技有限公司",2020-06-19,,"Private, ltd by shares"
1561,2944966,Aerofleet Solutions Limited,2020-05-25,,"Private, ltd by shares"
1562,2915779,"AEROMATE CONSULTING LIMITED
優翔諮詢服務有限公司",2020-02-10,,"Private, ltd by shares"
1563,2969120,"Aeromax Industrial Group Co., Limited",2020-08-18,,"Private, ltd by shares"
1564,2999672,Aeroplants Company Limited,2020-12-03,,"Private, ltd by shares"
1565,2988289,Aerosafe Global Screening Services Limited,2020-10-27,,"Private, ltd by shares"
1566,2974881,AEROSPACE ADVISORS LIMITED,2020-09-04,,"Private, ltd by shares"
1567,2926240,"Aerospace Baino Biological Industry Development (HongKong) Co., Limited
航天百諾生物產業發展(香港)有限公司",2020-03-24,,"Private, ltd by shares"
1568,2977913,"AEROSPACE DISASTER PREVENTION TECHNOLOGIES INNOVATION CHARITABLE FOUNDATION LIMITED
航天防災創科慈善基金會有限公司",2020-09-16,,Ltd by guarantee
1569,MF0002432,"Aerospace Hi-Tech Holding Group CO., LTD (HK)
航天科技控股集團股份有限公司",2020-04-29,,Mutual Fund
1570,2977066,AEROSPACE INDUSTRIES LIMITED,2020-09-11,,"Private, ltd by shares"
1571,2924829,"Aerospace Manufacturing Trading (HK) Limited
航空製造貿易(香港)有限公司",2020-03-18,,"Private, ltd by shares"
1572,2988676,"Aerospace Petrochemical (China) Group Co., Limited
航天石化(中國)集團股份有限公司",2020-10-28,,"Private, ltd by shares"
1573,2934749,"AEROSPACE RESOURCES (HOLDINGS) GROUP CO., LIMITED
航天資源(控股)集團有限公司",2020-04-22,,"Private, ltd by shares"
1574,2976947,"Aerospace Science and Tech Int'l Development Limited
航天科技國際發展有限公司",2020-09-11,,"Private, ltd by shares"
1575,2914098,"Aerospace Science Industry Holding (China) Co., Limited
航天科普產業控股(中國)有限公司",2020-01-21,,"Private, ltd by shares"
1576,2935176,"AEROSPACE SOURCE POWER (CHINA) GROUP LIMITED
航天源動力(中國)集團有限公司",2020-04-23,,"Private, ltd by shares"
1577,3004533,"Aerospace Trading (HK) Limited
宇航貿易(香港)有限公司",2020-12-24,,"Private, ltd by shares"
1578,2996291,"AEROTECH SOLUTIONS LIMITED
飛航方案有限公司",2020-11-23,,"Private, ltd by shares"
1579,2986201,"AES Global Limited
益思環球有限公司",2020-10-20,,"Private, ltd by shares"
1580,3002816,"AESHK Environmental Services Limited
優達顧問有限公司",2020-12-17,,"Private, ltd by shares"
1581,2986107,"Aesop Learning Limited
伊索學習有限公司",2020-10-19,,"Private, ltd by shares"
1582,2954109,"Aesthetes of Wine Hong-Kong Limited (The)
芳釀有限公司",2020-06-23,,"Private, ltd by shares"
1583,2939104,AESTHETICS WHOLESALE LIMITED,2020-05-06,,"Private, ltd by shares"
1584,2917227,"AET DEVELOPMENT COMPANY LIMITED
航電發展有限公司",2020-02-21,,"Private, ltd by shares"
1585,2948677,"AET DISPLAYS (HK) LIMITED
阿爾泰顯示技術(香港)有限公司",2020-06-04,,"Private, ltd by shares"
1586,2991772,"AET REMOULD CO., LIMITED",2020-11-06,,"Private, ltd by shares"
1587,2908845,"AETERNAM TOBACCO TRADING LIMITED
恒程煙草貿易有限公司",2020-01-06,,"Private, ltd by shares"
1588,2989874,"AETERNUM LUNA COMPANY LIMITED
桓月有限公司",2020-11-02,,"Private, ltd by shares"
1589,2922761,"Aetna Preschool Company Limited
安泰幼兒學校有限公司",2020-03-11,,"Private, ltd by shares"
1590,2980629,AEVITAS BUSINESS CONSULTING LIMITED,2020-09-25,,"Private, ltd by shares"
1591,2919703,"AEVITAS FOUNDATION LIMITED
大錦永銀基金會有限公司",2020-02-28,,Ltd by guarantee
1592,2989979,AEXSOUND (HONG KONG) LIMITED,2020-11-02,,"Private, ltd by shares"
1593,2965262,AF Gooday Limited,2020-08-04,,"Private, ltd by shares"
1594,2995383,AF INT'L BRAND MANAGEMENT INVESTMENT LIMITED,2020-11-19,,"Private, ltd by shares"
1595,2999806,AF Management Limited,2020-12-04,,"Private, ltd by shares"
1596,2986595,AF NAIL SALON LIMITED,2020-10-21,,"Private, ltd by shares"
1597,2981951,AF Tri One Limited,2020-09-30,,"Private, ltd by shares"
1598,2969351,AF Tsz Wan Shan Limited,2020-08-19,,"Private, ltd by shares"
1599,2958778,"AF1 Group (HK) Co., Limited
香港艾孚一國際控股集團有限公司",2020-07-08,,"Private, ltd by shares"
1600,2943729,"Afan International Logistics Co., Limited",2020-05-20,,"Private, ltd by shares"
1601,2954040,"AFEW Group (HongKong) Co., Limited",2020-06-22,,"Private, ltd by shares"
1602,2970323,AFF Technologies Limited,2020-08-21,,"Private, ltd by shares"
1603,2991876,"Affable Company Limited
愛法寶有限公司",2020-11-06,,"Private, ltd by shares"
1604,2975278,"Affable Man Limited
艾法堡有限公司",2020-09-07,,"Private, ltd by shares"
1605,2925253,Affar Limited,2020-03-19,,"Private, ltd by shares"
1606,3006141,AFFHAN INTERNATIONAL PTE LIMITED,2020-12-30,,"Private, ltd by shares"
1607,2995883,"Affinitive Group Limited
君進集團有限公司",2020-11-20,,"Private, ltd by shares"
1608,2940880,Affinity Sky Limited,2020-05-12,,"Private, ltd by shares"
1609,2919612,"AFFIRM ENGINEERING LIMITED
堅忠工程有限公司",2020-02-28,,"Private, ltd by shares"
1610,2922345,AFFLINE LIMITED,2020-03-10,,"Private, ltd by shares"
1611,2917221,"Affluence & Pride Consulting Limited
富滿顧問有限公司",2020-02-21,,"Private, ltd by shares"
1612,2993535,AFFLUENCE ENTERPRISE LIMITED,2020-11-13,,"Private, ltd by shares"
1613,2978938,"AFFLUENCE F&B LIMITED
創富餐飲有限公司",2020-09-21,,"Private, ltd by shares"
1614,2936569,"Affluent Consulting Limited
裕豐顧問咨詢有限公司",2020-04-27,,"Private, ltd by shares"
1615,2935247,Affluent Enterprises Limited,2020-04-23,,"Private, ltd by shares"
1616,2966283,"Affluent Holding Limited
燊豐控股有限公司",2020-08-07,,"Private, ltd by shares"
1617,2943380,Affluent International Holdings Limited,2020-05-20,,"Private, ltd by shares"
1618,2969121,"AFFLUENT INTERNATIONAL TRADING COMPANY LIMITED
豐裕國際貿易有限公司",2020-08-18,,"Private, ltd by shares"
1619,2956259,"Affordable Interior Design Limited (HK)
宏居裝修設計有限公司",2020-07-02,,"Private, ltd by shares"
1620,2987836,Affordable Lifestyle Limited (The),2020-10-27,,"Private, ltd by shares"
1621,2923321,Affstake Limited,2020-03-13,,"Private, ltd by shares"
1622,2925178,AFI System Limited,2020-03-19,,"Private, ltd by shares"
1623,2970119,"Aflame Tech Limited
一伙科技有限公司",2020-08-21,,"Private, ltd by shares"
1624,3004550,"AFMOBI DEVELOPMENT LIMITED
艾弗發展有限公司",2020-12-24,,"Private, ltd by shares"
1625,2970577,"AFMOBI INVESTMENT LIMITED
艾弗投資有限公司",2020-08-24,,"Private, ltd by shares"
1626,2947776,"AFORM Architectural Design International (hk) Limited
築和設計國際(香港)有限公司",2020-06-02,,"Private, ltd by shares"
1627,2983589,"Afresh Production Limited
姠晴製作有限公司",2020-10-08,,"Private, ltd by shares"
1628,3002663,Africa cloud Limited,2020-12-17,,"Private, ltd by shares"
1629,2920145,Africa Critical Metals Limited,2020-03-02,,"Private, ltd by shares"
1630,2981585,"AFRICA FORCE TRADING CO., LIMITED",2020-09-30,,"Private, ltd by shares"
1631,2928372,Africa Ipalo East Project Limited,2020-03-31,,"Private, ltd by shares"
1632,2984461,AFRICA NOBLE LIMITED,2020-10-12,,"Private, ltd by shares"
1633,2990457,"AFRICA RESOURCES MANAGEMENT GROUP LIMITED
非洲資源管理集團有限公司",2020-11-03,,"Private, ltd by shares"
1634,2976510,AFRICA TO ASIA LIMITED,2020-09-10,,"Private, ltd by shares"
1635,2927097,"AFRICA TRADING DEVELOPMENT LIMITED
艾弗瑞卡貿易發展有限公司",2020-03-26,,"Private, ltd by shares"
1636,2958254,"African Art and Culture Fund Limited
非洲藝術文化發展基金有限公司",2020-07-07,,Ltd by guarantee
1637,2915639,African Leisure Limited,2020-02-06,,"Private, ltd by shares"
1638,2991179,"Africanfashion Limited
百搭時尚有限公司",2020-11-05,,"Private, ltd by shares"
1639,2949950,Africano Electro International (HK) Limited,2020-06-09,,"Private, ltd by shares"
1640,2922096,AfriChina Limited,2020-03-09,,"Private, ltd by shares"
1641,2936365,"Afrimineral International Limited
非亞國際有限公司",2020-04-27,,"Private, ltd by shares"
1642,3005920,"AFRO INDUSTRIES CO., LIMITED",2020-12-30,,"Private, ltd by shares"
1643,2973773,AFROCHINE INTERNATIONAL HOLDING LIMITED,2020-09-02,,"Private, ltd by shares"
1644,3003254,"AFSR International Co., Limited
亞非絲路國際貿易有限公司",2020-12-18,,"Private, ltd by shares"
1645,2985370,AFT Automation HK Limited,2020-10-16,,"Private, ltd by shares"
1646,2998382,"AFTER 4 LIMITED
聊一聊聚一聚有限公司",2020-11-30,,"Private, ltd by shares"
1647,2949933,After Glow Skincare Limited,2020-06-09,,"Private, ltd by shares"
1648,2948096,"AFTER RAIN MEDIA PRODUCTION & MARKETING LIMITED
雨後媒體有限公司",2020-06-03,,"Private, ltd by shares"
1649,2921542,AfterDark Enterprise Co. Limited,2020-03-06,,"Private, ltd by shares"
1650,2926365,Afterglow Limited (The),2020-03-24,,"Private, ltd by shares"
1651,2916757,Afterimage Production Limited,2020-02-17,,"Private, ltd by shares"
1652,2946730,"Afternoon Trading (HK) Co., Limited
晤侯貿易(香港)有限公司",2020-05-29,,"Private, ltd by shares"
1653,2952964,Aftershokz Asia Company Limited,2020-06-18,,"Private, ltd by shares"
1654,2961819,"Aftertaste Hong Kong Limited
回味有限公司",2020-07-20,,"Private, ltd by shares"
1655,2998604,Afterthought Limited (HK),2020-11-30,,"Private, ltd by shares"
1656,2997031,AFunTeam Limited,2020-11-25,,"Private, ltd by shares"
1657,2988800,AG Car Rental Limited,2020-10-29,,"Private, ltd by shares"
1658,2986151,"AG FINANCE LIMITED
尊貴財務有限公司",2020-10-20,,"Private, ltd by shares"
1659,2948534,AG Health Care Consultant Limited,2020-06-04,,"Private, ltd by shares"
1660,2988964,AG Pacific C (HK) Limited,2020-10-29,,"Private, ltd by shares"
1661,2988951,AG Pacific D (HK) Limited,2020-10-29,,"Private, ltd by shares"
1662,2988954,AG Pacific E (HK) Limited,2020-10-29,,"Private, ltd by shares"
1663,2988966,AG Pacific F (HK) Limited,2020-10-29,,"Private, ltd by shares"
1664,2988968,AG Pacific G (HK) Limited,2020-10-29,,"Private, ltd by shares"
1665,2940538,"AG PEACE INTERNATIONAL LIMITED
銀寧國際有限公司",2020-05-11,,"Private, ltd by shares"
1666,2954065,AG PRO CONSULTANTS LIMITED,2020-06-22,,"Private, ltd by shares"
1667,2949038,AG ROMANN INTERNATIONAL HOLDINGS LIMITED,2020-06-05,,"Private, ltd by shares"
1668,2974161,AG Solutions Limited,2020-09-03,,"Private, ltd by shares"
1669,2910308,"AG SustainReport Consulting Limited
亞洲環球持續報告顧問有限公司",2020-01-09,,"Private, ltd by shares"
1670,2984925,"AG TRADING CO., LIMITED",2020-10-14,,"Private, ltd by shares"
1671,2935089,"AG Travelling (Hong Kong) Limited
傲格旅行(香港)有限公司",2020-04-23,,"Private, ltd by shares"
1672,2969455,AG-AL Holdings Limited,2020-08-19,,"Private, ltd by shares"
1673,2925588,AG-Molds Limited,2020-03-20,,"Private, ltd by shares"
1674,3001147,AGA Traders Group Limited (HK),2020-12-10,,"Private, ltd by shares"
1675,2921715,"Again Communications Limited
君再來傳意有限公司",2020-03-06,,"Private, ltd by shares"
1676,2949586,Againdar Company Limited,2020-06-08,,"Private, ltd by shares"
1677,2966235,"Against Disease Charity Fund Limited
抗病慈善基金有限公司",2020-08-07,,Ltd by guarantee
1678,2946616,"Against Pandemic Global Federation of Families Good Co., Limited
家好戰疫全球聯合會有限公司",2020-05-29,,"Private, ltd by shares"
1679,2944551,"Agapas Global Limited
亞加斯國際有限公司",2020-05-22,,"Private, ltd by shares"
1680,2954173,"Agape and Shalom Enterprise Limited
迦安企業有限公司",2020-06-23,,"Private, ltd by shares"
1681,2988799,AGAPE BEAUTY LIMITED,2020-10-29,,"Private, ltd by shares"
1682,2971844,"AGAPE GLOBAL TRADING LIMITED
壹誠國際貿易有限公司",2020-08-27,,"Private, ltd by shares"
1683,2973037,"Agape Lighthouse Limited
心途有限公司",2020-08-31,,Ltd by guarantee
1684,2957149,"Agape Profit Co Limited
駿滔貿易有限公司",2020-07-03,,"Private, ltd by shares"
1685,2935573,"Agatha Trade Limited
阿加莎貿易有限公司",2020-04-24,,"Private, ltd by shares"
1686,2968041,"Agathos Holdings Limited
善向集團有限公司",2020-08-14,,"Private, ltd by shares"
1687,2950294,"Agaul Trading Co., Limited
亞高勒貿易有限公司",2020-06-10,,"Private, ltd by shares"
1688,2967575,"AGBIOEN (SHANGHAI) BIOENERGY TECHNOLOGY CO., LIMITED
阿格拜恩(上海)生物能源科技有限公司",2020-08-12,,"Private, ltd by shares"
1689,2985786,AGCO AUTOMOTIVE LIMITED,2020-10-19,,"Private, ltd by shares"
1690,2997474,"AGE PRODUCTS LIMITED
時代紀有限公司",2020-11-26,,"Private, ltd by shares"
1691,2919310,"Aged Spirits & Aged Tea Limited
舊酒店有限公司",2020-02-27,,"Private, ltd by shares"
1692,2984337,"Ageless Entity (China) Industrial Co., Limited
景上元合(中國)實業有限公司",2020-10-12,,"Private, ltd by shares"
1693,3001340,Ageless Limited,2020-12-10,,"Private, ltd by shares"
1694,2960592,"AgeMa Reverse Skin Lab Limited
肌齡逆轉有限公司",2020-07-15,,"Private, ltd by shares"
